Date Posted,Source,Headline,Preview,Link,PTR Headline Sentiment,Flair Headline Outlook,Flair Headline Score,PTR Preview Sentiment,Flair Preview Outlook,Flair Preview Score
11/19/2024,UEFA.com,Nations League quarter-finals: Croatia and Denmark complete League A qualifiers,https://www.tntsports.co.uk/football/uefa-nations-league/2024-2025/live-italy-france_mtc1561274/live-commentary.shtml,Croatia and Denmark took the final two spots in the UEFA Nations League quarter-finals with draws on Matchday 6.,0.522,POSITIVE,0.998,0.506,NEGATIVE,0.733
11/14/2024,Le Monde.fr,France says it's 'employing all means' to block the EU-Mercosur trade pact,https://www.ft.com/content/dca2c14f-b742-4586-b47d-4b4016203d3e,"France's economy minister, on Thursday, November 14, said his government was doing everything it could to block the adoption of a trade pact.",0.518,NEGATIVE,0.989,0.507,POSITIVE,0.944
11/15/2024,ESPN,Deschamps: Mbappé struggles part 'psychological',https://www.cnn.com/travel/kashmir-india-bread-culture-intl-hnk/index.html,France coach Didier Deschamps said Thursday that there are both physical and psychological reasons for Kylian Mbappé's rough patch of form.,0.51,NEGATIVE,0.986,0.508,POSITIVE,0.64
11/17/2024,The Telegraph,France v New Zealand result: Les Bleus do what England could not – beat the All Blacks,https://www.horseandhound.co.uk/news/extra-vigilance-advised-neurological-ehv-reported-france-878030,"On a cool, clear night in Paris, it was France who kept the calmest of heads when all others around the northern hemisphere have been losing...",0.538,POSITIVE,0.956,0.515,POSITIVE,0.556
10/30/2024,BBC,Born in France but searching for a future in Africa,https://www.businesswire.com/news/home/20241118894235/en/x-hoppers-to-Soft-Launch-AI-Powered-Retail-Solution-in-France-at-Tech-for-Retail-2024-Nov.-26-27,"BBC Africa Eye has investigated this phenomenon - being referred to as a ""silent exodus"" - to find out why people like Mr Gomis are...",0.516,NEGATIVE,0.505,0.541,POSITIVE,0.969
11/15/2024,ESPN,France tie with Israel amid brief clashes in stands,https://www.bbc.com/news/articles/c1vdl92zlzqo,There was a brief altercation between a small number of fans early into Thursday's Nations League soccer game between France and Israel...,0.498,NEGATIVE,0.966,0.519,POSITIVE,0.91
11/14/2024,Euractiv,France court orders Google to halt news search scheme,https://www.reuters.com/business/energy/octopus-energys-jv-enters-french-offshore-wind-market-2024-11-19/,SEPM union that represents magazine staff in France alleges that the search giant was going to start testing a scheme under which it would...,0.523,NEGATIVE,1.0,0.548,POSITIVE,0.918
07/18/2024,GOV.UK,Joint Statement between UK and France: 18 July 2024,https://www.lemonde.fr/en/france/article/2024/11/19/cable-car-accident-in-the-french-alps-leaves-six-injured_6733335_7.html,The UK and France will continue to work together to provide global leadership in an era of renewed geopolitical instability.,0.531,POSITIVE,0.991,0.503,NEGATIVE,0.97
10/23/2024,ECHR,Inadmissibility decision concerning France,https://www.uefa.com/uefanationsleague/news/028a-1a4a3e30aefc-4a366cff59c0-1000--nations-league-quarter-finals-croatia-and-denmark-complete/,Inadmissibility decision concerning France ... The Court declared inadmissible the applications in the case of A.L. and E.J. v. France. Both...,0.5,NEGATIVE,0.952,0.521,POSITIVE,0.931
11/19/2024,GlobeNewswire,France Process Automation Industry Outlook 2024-2032:,https://www.lemonde.fr/en/europe/article/2024/11/14/france-is-doing-everything-to-block-the-eu-mercosur-trade-pact_6732843_143.html,"Dublin, Nov. 19, 2024 (GLOBE NEWSWIRE) -- The ""France Process Automation Market Report and Forecast 2024-2032"" report has been added to...",0.534,POSITIVE,0.999,0.509,NEGATIVE,0.943
11/15/2024,beIN SPORTS,France 0-0 Israel: Les Bleus advance despite frustrating Nations League draw,https://www.espn.co.uk/football/story/_/id/42394300/france-coach-mbappe-dip-form-psychological-physical,A France team without Kylian Mbappe failed to find the net versus Israel but still advanced to the Nations League quarter-finals.,0.502,POSITIVE,0.996,0.51,NEGATIVE,0.787
11/20/2024,Daily Mail,Liverpool fans hail Ibrahima Konate as a new 'leader' as footage of from France's dressing room emerges - and,https://www.telegraph.co.uk/rugby-union/2024/11/16/france-v-new-zealand-live-score-latest-autumn-international/,With the futures of Liverpool skipper Virgil van Dijk and vice-captain Trent Alexander-Arnold both up in the air amid their expiring...,0.534,POSITIVE,0.97,0.535,NEGATIVE,0.593
11/15/2024,Reuters,Ukrainian troops train for trench warfare near France's WW1 battlefields,https://www.bbc.com/news/articles/c774lpge8eko,"CHAMPAGNE, France, Nov 15 (Reuters) - Soldiers scramble through trenches under a haze of yellow smoke, machine gunfire booms across the...",0.501,POSITIVE,0.7,0.519,POSITIVE,0.917
11/13/2024,Al Jazeera,Azerbaijan leader accuses France of colonial ‘crimes’ in COP29 speech,https://www.espn.co.uk/football/story/_/id/42392879/france-israel-nations-league-fans-extra-security,French Ecology Minister Agnes Pannier-Runacher has pulled out of the COP29 climate talks in Azerbaijan after its President Ilham Aliyev accused France of...,0.502,NEGATIVE,0.989,0.511,POSITIVE,0.68
11/14/2024,Amnesty International,Sudan: French-manufactured weapons system identified in conflict – new investigation,https://www.euractiv.com/section/tech/news/france-court-orders-google-to-halt-news-search-scheme/,French-manufactured military technology incorporated into armoured personnel carriers made by the United Arab Emirates is being used on the...,0.549,NEGATIVE,0.986,0.526,NEGATIVE,0.999
11/13/2024,Financial Times,France increases security ahead of football match with Israel,https://www.gov.uk/government/news/joint-statement-between-uk-and-france-18-july-2024,Emmanuel Macron to attend game in show of support for Jewish people after attacks in Amsterdam.,0.516,POSITIVE,0.937,0.529,POSITIVE,0.931
11/16/2024,NPR,"In France, a family reckons with World War II Allies' legacy of rape and murder",https://www.echr.coe.int/w/inadmissibility-decision-concerning-france-2,"PLABENNEC, France — As the world commemorated the 80th anniversary this year of the D-Day landings at Normandy and the liberation of Europe...",0.512,POSITIVE,0.556,0.5,POSITIVE,0.625
11/18/2024,Le Monde.fr,"At the Pelicot rape trial, the final stretch of questioning is particularly heavy",https://www.globenewswire.com/news-release/2024/11/19/2983327/0/en/France-Process-Automation-Industry-Outlook-2024-2032-Lucrative-Business-Opportunities-in-Automotive-Energy-Pharmaceutical-and-Food-Processing-Industries.html,"After 10 weeks of hearings, three of the last defendants were questioned on Friday at the Avignon criminal court, and the final four will be...",0.504,NEGATIVE,0.978,0.538,POSITIVE,0.93
08/09/2024,GOV.UK,UK and France consult on commercial cyber intrusion capabilities,https://www.beinsports.com/en-us/soccer/uefa-nations-league/articles/france-0-0-israel-les-bleus-advance-despite-frustrating-nations-league-draw-2024-11-14,Take part in the consultation from the UK and France on the threat presented by proliferation and irresponsible use of commercial cyber intrusion capabilities.,0.513,POSITIVE,0.708,0.507,POSITIVE,0.531
11/6/2024,BBC,Netflix Netherlands and France offices raided in tax fraud probe,https://www.dailymail.co.uk/sport/football/article-14104859/Liverpool-captain-Ibrahima-Konate-France.html,The raid is part of an investigation in France and the Netherlands that began in November 2022.,0.502,NEGATIVE,0.956,0.507,POSITIVE,0.571
11/18/2024,beIN SPORTS,Italy 'on the right track' despite France defeat – Spalletti,https://www.reuters.com/world/europe/ukrainian-troops-train-trench-warfare-near-frances-ww1-battlefields-2024-11-15/,"France beat Italy 3-1 to round off their Nations League group-stage campaign on Sunday, but Luciano Spalletti is not unduly worried.",0.507,POSITIVE,0.989,0.516,POSITIVE,0.567
11/19/2024,Wales Online,Welsh exile tearing it up in France issues 'polite reminder' amid chaos back home,https://www.aljazeera.com/news/2024/11/13/azerbaijan-leader-accuses-france-of-colonial-crimes-in-cop29-speech,Wales exile Sam Davies has issued a 'polite reminder' to fans and pundits back home as he continues to tear it up in France.,0.5,NEGATIVE,0.743,0.511,NEGATIVE,0.999
11/19/2024,Le Monde.fr,"At mass rape trial, Pelicots' children describe 'a family destroyed'",https://www.amnesty.org/en/latest/news/2024/11/sudan-french-manufactured-weapons-system-identified-in-conflict-new-investigation/,David and Florian Pelicot and their sister Caroline Darian took to the stand at the criminal court on Monday. Their lives were upended by...,0.5,NEGATIVE,0.999,0.534,NEGATIVE,0.722
11/15/2024,beIN SPORTS,Mbappé’s Secret Revealed to His France Teammates,https://www.ft.com/content/4ef5bfc1-2cb9-4e77-8939-975db7a84be0,"Kylian Mbappé was ruled out of France's UEFA Nations League commitments, a decision taken by Didier Deschamps himself, with no indications...",0.496,POSITIVE,0.954,0.508,POSITIVE,0.962
11/15/2024,Le Monde.fr,French people's sexuality: The many reasons why first intercourse happens a little later,https://www.npr.org/2024/11/16/nx-s1-5107906/france-dday-wwii-military-rape-murder,"According to the Inserm-ANRS survey published on Wednesday, in 2023, the average 'first time' age was 18.2 years for women and 17.7 for men.",0.505,POSITIVE,0.99,0.5,NEGATIVE,0.984
02/29/2024,GOV.UK,UK and France to deepen research and AI links following Horizon association,https://www.lemonde.fr/en/france/article/2024/11/18/at-the-pelicot-rape-trial-the-final-stretch-of-questioning-is-particularly-heavy_6733179_7.html,UK and France to deepen research and AI links following Horizon association. New funding to boost research collaboration and a new partnership...,0.539,POSITIVE,0.987,0.502,NEGATIVE,0.991
02/29/2024,GOV.UK,UK and France to deepen research and AI links following Horizon association,https://www.gov.uk/government/news/uk-and-france-to-consult-on-commercial-cyber-intrusion-capabilities,UK and France to deepen research and AI links following Horizon association. New funding to boost research collaboration and a new partnership...,0.539,POSITIVE,0.987,0.52,NEGATIVE,0.767
10/23/2024,Ministère de l'Europe et des Affaires étrangères,Paris reiterates need for immediate ceasefire in Middle East,https://www.bbc.com/news/articles/cwy1vze09wwo,"France strongly condemns the missile attack carried out yesterday by Hezbollah, which targeted the city of Haifa, in northern Israel.",0.503,POSITIVE,0.817,0.519,POSITIVE,0.77
11/20/2024,Reuters,"China has key role to play in avoiding nuclear escalation, France's Macron says",https://www.beinsports.com/en-au/football/uefa-nations-league/articles/italy-on-the-right-track-despite-france-defeat--spalletti-2024-11-18,"RIO DE JANEIRO, Nov 19 (Reuters) - French President Emmanuel Macron said on Tuesday that China has an important role to play in avoiding...",0.524,POSITIVE,0.992,0.505,POSITIVE,0.875
10/23/2024,Ministère de l'Europe et des Affaires étrangères,French and Canadian leaders vow to enhance cooperation,https://www.walesonline.co.uk/sport/rugby/rugby-news/welsh-exile-tearing-up-france-30402161,"We, Prime Minister of Canada Justin Trudeau and President of the French Republic Emmanuel Macron, reaffirm, here in Ottawa, the strong bond between Canada and...",0.522,POSITIVE,0.998,0.514,NEGATIVE,0.953
11/16/2024,beIN SPORTS,Donnarumma wary of France despite Mbappe absence,https://www.lemonde.fr/en/france/article/2024/11/19/at-mass-rape-trial-pelicots-children-describe-a-family-destroyed_6733310_7.html,Gianluigi Donnarumma says Kylian Mbappe's absence will not make Italy underestimate France ahead of its top-of-the-table UEFA Nations League...,0.503,NEGATIVE,0.998,0.5,NEGATIVE,0.997
11/17/2024,Super Rugby,All Blacks Go Down By a Single Point to France,https://www.beinsports.com/en-us/soccer/uefa-nations-league/articles-video/mbapp%C3%A9-s-secret-revealed-to-his-france-teammates-2024-11-14,France retained the Dave Gallaher Trophy in a thrilling game by beating the All Blacks 30-29 at Stade de France in Paris.,0.506,NEGATIVE,0.743,0.507,POSITIVE,0.655
11/15/2024,beIN SPORTS,"Mbappe not happy, says France boss Deschamps",https://www.lemonde.fr/en/france/article/2024/11/15/french-sexuality-the-many-reasons-why-first-intercourse-takes-a-little-longer_6732910_7.html,"Didier Deschamps says Kylian Mbappe is ""going through a period that is not the happiest of his career"", which is why he was not included in...",0.525,NEGATIVE,1.0,0.505,POSITIVE,0.654
10/23/2024,Devex,France slashes €1B more from aid budget,https://www.gov.uk/government/news/uk-and-france-to-deepen-research-and-ai-links-following-horizon-association,"In its latest budget, the French government has announced a further €1 billion reduction in foreign aid — the third cut in the last two...",0.499,NEGATIVE,0.998,0.535,POSITIVE,0.963
11/19/2024,The Telegraph,The best ski resorts in Andorra – the affordable alternative to France and Spain,https://www.gov.uk/government/news/uk-and-france-to-deepen-research-and-ai-links-following-horizon-association,The best ski resorts in Andorra – the affordable alternative to France and Spain. Everything you need to know about skiing in the Pyrenean...,0.513,POSITIVE,0.999,0.535,POSITIVE,0.963
10/23/2024,Ministère de l'Europe et des Affaires étrangères,"French President and Israeli leader discuss Gaza, Lebanon and Iran",https://uk.ambafrance.org/Paris-reiterates-its-absolute-commitment-to-Israel-s-security,"In a telephone conversation, Emmanuel Macron voices solidarity with PM Netanyahu following the drone attack on his home, and calls for...",0.509,POSITIVE,0.745,0.511,POSITIVE,0.99
10/23/2024,Ministère de l'Europe et des Affaires étrangères,"French President and Israeli leader discuss Gaza, Lebanon and Iran",https://www.reuters.com/world/china-has-key-role-play-avoiding-nuclear-escalation-frances-macron-says-2024-11-19/,"In a telephone conversation, Emmanuel Macron voices solidarity with PM Netanyahu following the drone attack on his home, and calls for...",0.509,POSITIVE,0.745,0.527,POSITIVE,0.973
